Date,Year,Rank,Status,Name,Nationality,Gender,Age_Category,Time,Race,Race_Loc,Race_Dist
19-Aug-22,2022,DNF,DNF,stuart mcdonald,USA,M,35-39,-,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,DNF,DNF,brett sanner,USA,M,40-44,-,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,DNF,DNF,jason pecoraro,USA,M,45-49,-,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,DNF,DNF,brianna rogers,USA,F,20-34,-,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,DNF,DNF,sarah kem,USA,F,20-34,-,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,DNF,DNF,justin kerr,USA,M,40-44,-,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,DNF,DNF,brian mcnease,USA,M,40-44,-,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,DNF,DNF,jeffrey miller,USA,M,50-54,-,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,DNF,DNF,cy minert,USA,M,45-49,-,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,DNF,DNF,dave o'rourke,USA,M,45-49,-,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,DNF,DNF,paul odonnell,USA,M,40-44,-,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,DNF,DNF,cassady ozimec,USA,M,20-34,-,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,DNF,DNF,john pantin,USA,M,20-34,-,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,DNF,DNF,willem pennings,USA,M,55-59,-,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,DNF,DNF,fabien pering,USA,M,20-34,-,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,DNF,DNF,evan gunsberg,USA,M,20-34,-,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,DNF,DNF,karson pope,USA,M,20-34,-,Kodiak 100M,"Big Bear Lake, CA",100M
19-Aug-22,2022,DNF,DNF,joseph screen,USA,M,20-34,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,1,Finisher,vincent bouillard,FRANCE,M,20-34,16:22:08,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,2,Finisher,michael tappel,USA,M,20-34,18:15:29,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,3,Finisher,jhon barrera,COLOMBIA,M,35-39,19:24:51,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,4,Finisher,michael versteeg,USA,M,35-39,20:10:06,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,5,Finisher,wataru iino,JAPAN,M,40-44,20:42:25,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,6,Finisher,jorge torres inda,USA,M,40-44,20:43:49,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,7,Finisher,claire bannwarth,FRANCE,F,20-34,21:10:28,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,8,Finisher,byron foster,USA,M,35-39,21:33:12,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,9,Finisher,scott munson,USA,M,20-34,23:04:31,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,10,Finisher,jack watson,USA,M,40-44,23:14:13,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,11,Finisher,hannes gehring,USA,M,35-39,23:23:35,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,12,Finisher,douglas lewis,USA,M,55-59,23:24:58,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,13,Finisher,jeffrey schacherl,USA,M,35-39,23:40:08,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,14,Finisher,genevieve harrison,USA,F,35-39,23:51:48,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,15,Finisher,alex griffin,USA,M,40-44,23:56:01,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,16,Finisher,caroline himbert,GERMANY,F,20-34,24:11:45,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,17,Finisher,jesus leon,USA,M,20-34,24:32:30,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,18,Finisher,jordan tait,USA,M,40-44,24:59:20,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,19,Finisher,christian vanblommestein,USA,M,40-44,25:08:43,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,20,Finisher,sam carroll,USA,M,35-39,25:11:32,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,21,Finisher,peter ward,USA,M,35-39,25:14:05,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,22,Finisher,andy clark,NEW ZEALAND,M,35-39,25:17:21,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,23,Finisher,sergio florian,ARGENTINA,M,40-44,25:23:17,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,24,Finisher,charles st-louis,CANADA,M,40-44,25:23:46,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,25,Finisher,kirill minkovich,USA,M,40-44,25:26:01,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,26,Finisher,robert clemens,CANADA,M,50-54,25:28:12,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,27,Finisher,alberto campos coronel,MEXICO,M,40-44,25:36:08,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,28,Finisher,gabriele vajente,USA,M,40-44,25:43:41,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,29,Finisher,aaron flynn,USA,M,35-39,25:51:50,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,30,Finisher,even semrud,USA,M,20-34,26:10:11,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,31,Finisher,mercedes vince,CANADA,F,20-34,26:10:36,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,32,Finisher,josh holland,USA,M,20-34,26:12:49,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,33,Finisher,christophe sigel,FRANCE,M,50-54,26:22:02,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,34,Finisher,sarah emoto,USA,F,20-34,26:43:55,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,35,Finisher,john kurtz,USA,M,40-44,26:45:19,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,36,Finisher,summer frazier,USA,F,40-44,26:47:27,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,37,Finisher,kellen betts,USA,M,40-44,26:52:08,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,38,Finisher,travis burleson,USA,M,20-34,27:04:50,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,39,Finisher,jake cunningham,USA,M,35-39,27:12:29,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,40,Finisher,douglas clark,UNITED KINGDOM,M,40-44,27:13:56,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,41,Finisher,seth waddoups,USA,M,40-44,27:21:38,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,42,Finisher,ryan norton,USA,M,40-44,27:26:48,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,43,Finisher,kristina pattison,USA,F,40-44,27:32:35,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,44,Finisher,nathanael heyman,USA,M,45-49,27:33:24,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,45,Finisher,jose ramos,USA,M,50-54,27:42:04,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,46,Finisher,richard morrison,USA,M,50-54,27:44:09,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,47,Finisher,laurence denis,FRANCE,F,45-49,27:50:43,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,48,Finisher,john maynard,USA,M,45-49,27:58:03,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,49,Finisher,rocky reyes,USA,M,45-49,28:09:54,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,50,Finisher,robert verhees,USA,M,55-59,28:21:44,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,51,Finisher,steve zylker,USA,M,45-49,28:30:05,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,52,Finisher,charles proctor,USA,M,35-39,28:39:08,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,53,Finisher,joshua holmes,USA,M,45-49,28:51:16,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,54,Finisher,michael huhtala,USA,M,35-39,28:52:59,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,55,Finisher,jeffery guilliams,USA,M,20-34,28:57:09,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,56,Finisher,ryan aylward,USA,M,20-34,29:11:59,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,57,Finisher,hunter coffman,USA,M,20-34,29:27:39,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,58,Finisher,yumei pacconi,USA,F,50-54,29:28:36,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,59,Finisher,jonathan li,USA,M,35-39,29:29:34,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,60,Finisher,brandon adame,USA,M,45-49,29:33:08,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,61,Finisher,patrick nguyen,USA,M,45-49,29:34:18,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,62,Finisher,simon schenk,AUSTRALIA,M,45-49,29:37:06,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,63,Finisher,ian loper,USA,M,45-49,29:43:56,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,64,Finisher,richard turley,USA,M,45-49,29:49:26,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,65,Finisher,andres manriquez,CHILE,M,45-49,29:59:48,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,66,Finisher,paloma ortiz,USA,F,20-34,30:00:20,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,67,Finisher,ben brown,USA,M,40-44,30:22:46,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,68,Finisher,charles larsen,USA,M,20-34,30:23:03,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,69,Finisher,juan caudillo,USA,M,40-44,30:27:37,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,70,Finisher,matt rodriguez,USA,M,20-34,30:33:13,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,71,Finisher,daniel poersch,USA,M,55-59,30:37:23,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,72,Finisher,katherine edwards,USA,F,20-34,30:39:27,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,73,Finisher,kyle ross,CANADA,M,40-44,30:50:37,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,74,Finisher,dawn stone,USA,F,45-49,30:52:18,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,75,Finisher,justin gaerlan,USA,M,40-44,30:54:32,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,76,Finisher,alex russell,USA,M,45-49,30:56:20,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,77,Finisher,jacob patapoff,USA,M,20-34,31:10:41,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,78,Finisher,bryant shook,USA,M,20-34,31:10:53,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,79,Finisher,davis mcalister,USA,M,20-34,31:35:56,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,80,Finisher,thomas kuche,USA,M,20-34,31:37:02,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,81,Finisher,jaime ortiz,USA,M,60-64,31:41:07,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,82,Finisher,veronica alaniz,MEXICO,F,50-54,31:41:09,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,83,Finisher,dylan cashbaugh,USA,M,35-39,31:47:03,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,84,Finisher,brian celaya,USA,M,40-44,31:50:59,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,85,Finisher,david byrnes,USA,M,40-44,31:52:20,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,86,Finisher,james leger,USA,M,40-44,31:59:48,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,87,Finisher,chris haas,USA,M,35-39,32:08:40,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,88,Finisher,samuel cooper,USA,M,35-39,32:14:41,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,89,Finisher,gregg carlson,USA,M,40-44,32:26:07,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,90,Finisher,josh wyatt,USA,M,20-34,32:27:11,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,91,Finisher,austin flood,USA,M,20-34,32:35:38,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,91,Finisher,cameron gurzi,USA,M,20-34,32:35:38,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,93,Finisher,jason brock,USA,M,45-49,32:36:57,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,94,Finisher,brooke rose,USA,F,20-34,32:41:47,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,95,Finisher,phillip tran,USA,M,20-34,32:43:31,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,96,Finisher,jack cheney,USA,M,20-34,32:43:32,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,97,Finisher,trevor hemsley,USA,M,20-34,32:44:18,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,98,Finisher,christopher kadima,FRANCE,M,20-34,32:48:12,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,99,Finisher,gina milner,USA,F,50-54,32:49:12,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,100,Finisher,oscar hernandez,USA,M,40-44,32:51:14,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,101,Finisher,karl andrzejewski,USA,M,40-44,33:01:10,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,102,Finisher,sonia ahuja,USA,F,45-49,33:11:00,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,103,Finisher,paul roberts,USA,M,45-49,33:11:32,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,104,Finisher,claude dardant,USA,M,60-64,33:15:30,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,105,Finisher,willem pennings,USA,M,55-59,33:32:23,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,106,Finisher,joseph luciani cervantes,FRANCE,M,35-39,33:33:34,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,107,Finisher,nicholas hugentobler,USA,M,40-44,33:46:58,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,108,Finisher,james robertson,USA,M,45-49,33:47:32,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,109,Finisher,sara hong li,CANADA,F,50-54,33:48:09,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,110,Finisher,saiko uchida,JAPAN,F,45-49,33:49:36,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,111,Finisher,geovanni chinchilla jimenez,COSTA RICA,M,45-49,33:53:51,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,112,Finisher,john fairchild,USA,M,20-34,33:54:30,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,113,Finisher,jared scott,USA,M,20-34,33:55:16,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,114,Finisher,david learned,USA,M,50-54,34:01:35,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,115,Finisher,garrett burnett,USA,M,20-34,34:16:10,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,116,Finisher,taro yoshida,JAPAN,M,50-54,34:19:17,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,117,Finisher,zachary kraus,USA,M,45-49,34:21:03,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,118,Finisher,erika small,USA,F,50-54,34:22:19,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,119,Finisher,steve fry,USA,M,65-69,34:27:59,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,120,Finisher,jose luis razo,USA,M,50-54,34:29:17,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,120,Finisher,francisco rodriguez,USA,M,50-54,34:29:17,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,122,Finisher,jose villareal,USA,M,20-34,34:33:14,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,123,Finisher,ignacio saldana jr,USA,M,20-34,34:38:22,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,124,Finisher,carryn barker,USA,F,20-34,34:39:15,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,125,Finisher,jim ryan,USA,M,60-64,34:39:16,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,126,Finisher,tyler nash,USA,M,35-39,34:42:03,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,127,Finisher,araceli arias,MEXICO,F,50-54,34:44:17,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,128,Finisher,aura mayorga,GUATEMALA,F,50-54,34:44:27,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,129,Finisher,kevin wheat,USA,M,35-39,34:49:42,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,130,Finisher,anonymous,USA,M,50-54,34:50:12,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,131,Finisher,brandon blankenship,USA,M,40-44,34:50:48,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,132,Finisher,mateo sanchez delope,USA,M,U20,34:52:31,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,133,Finisher,beth townsend,USA,F,45-49,34:54:19,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,134,Finisher,gilbert hernandez,USA,M,35-39,34:55:22,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,135,Finisher,john minkema,USA,M,45-49,34:55:51,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,136,Finisher,philip mccarthy,USA,M,55-59,35:09:56,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,137,Finisher,molly brown,USA,F,35-39,35:10:19,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,138,Finisher,jake barkero,USA,M,45-49,35:10:58,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,139,Finisher,michael benjamin,USA,M,45-49,35:12:11,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,140,Finisher,markus ashe,USA,M,35-39,35:16:34,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,141,Finisher,john pena,USA,M,35-39,35:26:56,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,142,Finisher,blake ragland,USA,M,40-44,35:33:59,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,143,Finisher,robert newton,USA,M,35-39,35:36:57,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,144,Finisher,timothy borden,USA,M,20-34,35:37:52,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,145,Finisher,himagiri mukkamala,USA,M,50-54,35:42:30,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,146,Finisher,megan andersen,USA,F,40-44,35:48:21,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,147,Finisher,paul romero,USA,M,50-54,35:48:54,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,148,Finisher,augustus andrada,PHILIPPINES,M,35-39,36:42:19,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,marketa daley,USA,F,20-34,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,courtland bascon,USA,M,50-54,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,jerry chavez,USA,M,40-44,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,michael truax,USA,M,40-44,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,eric salgado,USA,M,35-39,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,ron bijlsma,NETHERLANDS,M,60-64,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,jon nicanor,USA,M,40-44,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,kyle hammond,USA,M,35-39,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,william rushforth,USA,M,35-39,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,josh conviser,USA,M,45-49,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,diego miron,USA,M,50-54,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,nicholas page,USA,M,20-34,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,dave o'rourke,USA,M,45-49,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,joachim cassel,UNITED KINGDOM,M,20-34,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,damien adame,USA,M,45-49,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,edward stanila,USA,M,35-39,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,geoffrey hoehn,USA,M,35-39,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,anonymous,USA,M,40-44,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,david von stroh,USA,M,40-44,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,edi moreno torres,USA,M,20-34,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,unknown unkonwn,USA,M,50-54,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,meredith edwards,USA,F,35-39,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,elan lieber,USA,M,20-34,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,logan williams,USA,M,20-34,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,tony torres,USA,M,50-54,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,amy winters,USA,F,50-54,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,paul sellers,USA,M,50-54,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,benjamin pham,USA,M,45-49,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,bob chacon,USA,M,55-59,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,joseph sandoval,USA,M,35-39,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,clark casey,USA,M,40-44,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,keith mitchell,USA,M,35-39,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,kurtis ishikawa,USA,M,50-54,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,jordan bernath,USA,M,45-49,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,erik kean,USA,M,45-49,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,darren ramdhan,USA,M,45-49,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,david barkdull,USA,M,40-44,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,jon maaraoui,USA,M,35-39,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,vanessa jones,USA,F,60-64,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,luis garcia,USA,M,45-49,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,dnyanraj desai,INDIA,M,35-39,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,jianhua ding,USA,M,60-64,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,anonymous,USA,M,50-54,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,manuel lago,BRAZIL,M,45-49,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,tara fraga,USA,F,20-34,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,timo siltanen,USA,M,50-54,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,rj socci,USA,M,40-44,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,ben coyle,USA,M,45-49,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,nicholas lightbody,CANADA,M,20-34,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,april johnson,USA,F,20-34,-,Kodiak 100M,"Big Bear Lake, CA",100M
13-Oct-23,2023,DNF,DNF,emmanuel runes,USA,M,20-34,-,Kodiak 100M,"Big Bear Lake, CA",100M
