,Date,Year,Rank,First_Name,Last_Name,Name,City,State,Age,Gender_Div,Div_Place,Time,Ultra_Rank,Status,Race,Race_Loc,Race_Dist
0,"Friday, Jul 15, 2016",2016,1,Jason,Schlarb,Jason Schlarb,Durango,CO,38,M,1,22:58:28,93.59,Finisher,Hard Rock 100,"Silverton, CO",100M
1,"Friday, Jul 15, 2016",2016,1,Kilian,Jornet,Kilian Jornet,Montellà,,28,M,1,22:58:28,98.08,Finisher,Hard Rock 100,"Silverton, CO",100M
2,"Friday, Jul 15, 2016",2016,3,Xavier,Thevenard,Xavier Thevenard,Jougnes,,28,M,3,23:57:10,96.89,Finisher,Hard Rock 100,"Silverton, CO",100M
3,"Friday, Jul 15, 2016",2016,4,Jeff,Browning,Jeff Browning,Bend,OR,44,M,4,25:42:03,91.52,Finisher,Hard Rock 100,"Silverton, CO",100M
4,"Friday, Jul 15, 2016",2016,5,Ryan,Kaiser,Ryan Kaiser,Bend,OR,37,M,5,27:39:16,92.99,Finisher,Hard Rock 100,"Silverton, CO",100M
5,"Friday, Jul 15, 2016",2016,6,Bryan,Williams,Bryan Williams,Lafayette,CO,41,M,6,28:41:19,75.32,Finisher,Hard Rock 100,"Silverton, CO",100M
6,"Friday, Jul 15, 2016",2016,7,Ted,Mahon,Ted Mahon,Aspen,CO,43,M,7,28:52:04,77.1,Finisher,Hard Rock 100,"Silverton, CO",100M
7,"Friday, Jul 15, 2016",2016,8,Anna,Frost,Anna Frost,Dunedin,,34,F,1,29:02:09,94.8,Finisher,Hard Rock 100,"Silverton, CO",100M
8,"Friday, Jul 15, 2016",2016,9,Emma,Roca,Emma Roca,Tallo,,42,F,2,29:36:40,94.85,Finisher,Hard Rock 100,"Silverton, CO",100M
9,"Friday, Jul 15, 2016",2016,10,Grant,Guise,Grant Guise,Albert Town,,36,M,8,30:35:54,88.61,Finisher,Hard Rock 100,"Silverton, CO",100M
10,"Friday, Jul 15, 2016",2016,11,Timothy,Olson,Timothy Olson,Boulder,CO,32,M,9,31:53:36,89.37,Finisher,Hard Rock 100,"Silverton, CO",100M
11,"Friday, Jul 15, 2016",2016,12,Bethany,Lewis,Bethany Lewis,Salt Lake City,UT,38,F,3,31:56:36,94.1,Finisher,Hard Rock 100,"Silverton, CO",100M
12,"Friday, Jul 15, 2016",2016,13,Scott,Jaime,Scott Jaime,Highlands Ranch,CO,46,M,10,32:13:45,87.17,Finisher,Hard Rock 100,"Silverton, CO",100M
13,"Friday, Jul 15, 2016",2016,14,Nick,Coury,Nick Coury,Scottsdale,AZ,28,M,11,32:45:11,86.27,Finisher,Hard Rock 100,"Silverton, CO",100M
14,"Friday, Jul 15, 2016",2016,15,Bryon,Powell,Bryon Powell,Moab,UT,38,M,12,33:01:16,81.06,Finisher,Hard Rock 100,"Silverton, CO",100M
15,"Friday, Jul 15, 2016",2016,16,Kevin,Shilling,Kevin Shilling,Salt Lake City,UT,48,M,13,33:20:20,89.73,Finisher,Hard Rock 100,"Silverton, CO",100M
16,"Friday, Jul 15, 2016",2016,17,Matt,Schrier,Matt Schrier,Salt Lake City,UT,42,M,14,33:43:12,76.19,Finisher,Hard Rock 100,"Silverton, CO",100M
17,"Friday, Jul 15, 2016",2016,18,Darla,Askew,Darla Askew,Bend,OR,43,F,4,33:51:49,91.55,Finisher,Hard Rock 100,"Silverton, CO",100M
18,"Friday, Jul 15, 2016",2016,19,Brian,Murray,Brian Murray,Albuquerque,NM,43,M,15,34:15:27,71.28,Finisher,Hard Rock 100,"Silverton, CO",100M
19,"Friday, Jul 15, 2016",2016,20,Jon,Robinson,Jon Robinson,Seattle,WA,37,M,16,34:21:19,83.15,Finisher,Hard Rock 100,"Silverton, CO",100M
20,"Friday, Jul 15, 2016",2016,21,David,Pease,David Pease,Salt Lake City,UT,53,M,17,34:22:55,69.08,Finisher,Hard Rock 100,"Silverton, CO",100M
21,"Friday, Jul 15, 2016",2016,22,Meghan,Hicks,Meghan Hicks,Moab,UT,37,F,5,34:25:25,85.88,Finisher,Hard Rock 100,"Silverton, CO",100M
22,"Friday, Jul 15, 2016",2016,23,Matt,Connors,Matt Connors,Slc,UT,38,M,18,35:21:15,77.65,Finisher,Hard Rock 100,"Silverton, CO",100M
23,"Friday, Jul 15, 2016",2016,24,Jay,Hunt,Jay Hunt,Gunnison,CO,36,M,19,35:33:36,70.46,Finisher,Hard Rock 100,"Silverton, CO",100M
24,"Friday, Jul 15, 2016",2016,25,Patrick,Stewart,Patrick Stewart,Highlands Ranch,CO,30,M,20,35:54:24,79.68,Finisher,Hard Rock 100,"Silverton, CO",100M
25,"Friday, Jul 15, 2016",2016,26,Drew,Gunn,Drew Gunn,Durango,CO,42,M,21,36:05:29,74.77,Finisher,Hard Rock 100,"Silverton, CO",100M
26,"Friday, Jul 15, 2016",2016,27,Bill,Clements,Bill Clements,Pacific Palisades,CA,37,M,22,36:16:28,79.28,Finisher,Hard Rock 100,"Silverton, CO",100M
27,"Friday, Jul 15, 2016",2016,28,David,Coblentz,David Coblentz,Los Alamos,NM,53,M,23,36:33:51,77.05,Finisher,Hard Rock 100,"Silverton, CO",100M
28,"Friday, Jul 15, 2016",2016,29,Philip,Murphy,Philip Murphy,Glenhaven,,47,M,24,36:35:50,75.98,Finisher,Hard Rock 100,"Silverton, CO",100M
29,"Friday, Jul 15, 2016",2016,30,Josh,Dickson,Josh Dickson,Missouri City,TX,32,M,25,36:36:42,71.12,Finisher,Hard Rock 100,"Silverton, CO",100M
30,"Friday, Jul 15, 2016",2016,31,Jason,Lippman,Jason Lippman,Austin,TX,44,M,26,37:22:43,71.85,Finisher,Hard Rock 100,"Silverton, CO",100M
31,"Friday, Jul 15, 2016",2016,32,William,Smith,William Smith,San Francisco,CA,32,M,27,37:30:49,58.84,Finisher,Hard Rock 100,"Silverton, CO",100M
32,"Friday, Jul 15, 2016",2016,33,Todd,Salzer,Todd Salzer,Golden,CO,42,M,28,37:34:48,66.66,Finisher,Hard Rock 100,"Silverton, CO",100M
33,"Friday, Jul 15, 2016",2016,34,Ryan,Burch,Ryan Burch,Loveland,CO,36,M,29,37:39:19,90.39,Finisher,Hard Rock 100,"Silverton, CO",100M
34,"Friday, Jul 15, 2016",2016,35,Allen,Hadley,Allen Hadley,Crested Butte,CO,59,M,30,37:41:46,73.45,Finisher,Hard Rock 100,"Silverton, CO",100M
35,"Friday, Jul 15, 2016",2016,36,Mark,Christopherson,Mark Christopherson,Park City,UT,48,M,31,37:45:57,70.67,Finisher,Hard Rock 100,"Silverton, CO",100M
36,"Friday, Jul 15, 2016",2016,37,Doug,Newton,Doug Newton,Golden,CO,39,M,32,38:15:21,67.03,Finisher,Hard Rock 100,"Silverton, CO",100M
37,"Friday, Jul 15, 2016",2016,38,Betsy,Nye,Betsy Nye,Truckee,CA,51,F,6,38:23:25,83.45,Finisher,Hard Rock 100,"Silverton, CO",100M
38,"Friday, Jul 15, 2016",2016,39,Julian,Smith,Julian Smith,Colorado Springs,CO,50,M,33,38:25:56,61.41,Finisher,Hard Rock 100,"Silverton, CO",100M
39,"Friday, Jul 15, 2016",2016,40,Jason,Oliver,Jason Oliver,Crested Butte,CO,34,M,34,38:27:11,70.48,Finisher,Hard Rock 100,"Silverton, CO",100M
40,"Friday, Jul 15, 2016",2016,41,Blake,Wood,Blake Wood,Los Alamos,NM,57,M,35,38:30:06,78.55,Finisher,Hard Rock 100,"Silverton, CO",100M
41,"Friday, Jul 15, 2016",2016,42,Michael,Evans,Michael Evans,Jackson,WY,44,M,36,38:41:28,72.89,Finisher,Hard Rock 100,"Silverton, CO",100M
42,"Friday, Jul 15, 2016",2016,43,Scott,Mills,Scott Mills,Oceanside,CA,65,M,37,38:42:28,78.08,Finisher,Hard Rock 100,"Silverton, CO",100M
43,"Friday, Jul 15, 2016",2016,44,Woody,Anderson,Woody Anderson,Highlands Ranch,CO,41,M,38,39:10:12,75.86,Finisher,Hard Rock 100,"Silverton, CO",100M
44,"Friday, Jul 15, 2016",2016,45,Graham,Melvin,Graham Melvin,Bellingham,WA,35,M,39,39:19:12,70.2,Finisher,Hard Rock 100,"Silverton, CO",100M
45,"Friday, Jul 15, 2016",2016,46,Randy,Duncan,Randy Duncan,Victoria,BC,54,M,40,39:22:31,64.84,Finisher,Hard Rock 100,"Silverton, CO",100M
46,"Friday, Jul 15, 2016",2016,47,Scott,Brockmeier,Scott Brockmeier,Deland,FL,54,M,41,39:28:25,72.26,Finisher,Hard Rock 100,"Silverton, CO",100M
47,"Friday, Jul 15, 2016",2016,48,David,Town,David Town,Bend,OR,38,M,42,39:49:24,72.29,Finisher,Hard Rock 100,"Silverton, CO",100M
48,"Friday, Jul 15, 2016",2016,49,Jason,Halladay,Jason Halladay,Los Alamos,NM,41,M,43,39:55:11,77.83,Finisher,Hard Rock 100,"Silverton, CO",100M
49,"Friday, Jul 15, 2016",2016,50,Tom,Remkes,Tom Remkes,Ogden,UT,54,M,44,39:56:30,70.89,Finisher,Hard Rock 100,"Silverton, CO",100M
50,"Friday, Jul 15, 2016",2016,51,Christopher,Agbay,Christopher Agbay,Jefferson,MA,39,M,45,39:56:43,61.19,Finisher,Hard Rock 100,"Silverton, CO",100M
51,"Friday, Jul 15, 2016",2016,52,Rick,Hessek,Rick Hessek,Colorado Springs,CO,50,M,46,40:01:06,80.22,Finisher,Hard Rock 100,"Silverton, CO",100M
52,"Friday, Jul 15, 2016",2016,53,James,Varner,James Varner,Seattle,WA,38,M,47,40:39:15,76.54,Finisher,Hard Rock 100,"Silverton, CO",100M
53,"Friday, Jul 15, 2016",2016,54,Trevor,Garner,Trevor Garner,Victor,ID,38,M,48,40:40:54,83.89,Finisher,Hard Rock 100,"Silverton, CO",100M
54,"Friday, Jul 15, 2016",2016,55,Donald,Beuke,Donald Beuke,Broomfield,CO,40,M,49,40:54:44,69.34,Finisher,Hard Rock 100,"Silverton, CO",100M
55,"Friday, Jul 15, 2016",2016,56,Ben,Wyrick,Ben Wyrick,Burnsville,NC,39,M,50,41:03:00,76.19,Finisher,Hard Rock 100,"Silverton, CO",100M
56,"Friday, Jul 15, 2016",2016,57,Greg,Veltkamp,Greg Veltkamp,Charlotte,VT,44,M,51,41:04:28,76.81,Finisher,Hard Rock 100,"Silverton, CO",100M
57,"Friday, Jul 15, 2016",2016,58,Howie,Stern,Howie Stern,Mammoth Lakes,CA,46,M,52,41:05:04,64.19,Finisher,Hard Rock 100,"Silverton, CO",100M
58,"Friday, Jul 15, 2016",2016,59,Larry,Kundrik,Larry Kundrik,Lethbridge,AB,59,M,53,41:07:01,72.15,Finisher,Hard Rock 100,"Silverton, CO",100M
59,"Friday, Jul 15, 2016",2016,60,Podog,Vogler,Podog Vogler,Russellville,AR,50,M,54,41:08:09,80.24,Finisher,Hard Rock 100,"Silverton, CO",100M
60,"Friday, Jul 15, 2016",2016,61,Greg,Salvesen,Greg Salvesen,Boulder,CO,29,M,55,41:26:43,72.61,Finisher,Hard Rock 100,"Silverton, CO",100M
61,"Friday, Jul 15, 2016",2016,62,Walter,Edwards,Walter Edwards,Longmont,CO,41,M,56,41:30:02,65.17,Finisher,Hard Rock 100,"Silverton, CO",100M
62,"Friday, Jul 15, 2016",2016,63,Shawn,Krause,Shawn Krause,Lutherville,MD,36,M,57,41:46:30,66.79,Finisher,Hard Rock 100,"Silverton, CO",100M
63,"Friday, Jul 15, 2016",2016,64,Daniel,Benhammou,Daniel Benhammou,Littleton,CO,35,M,58,41:47:59,63.87,Finisher,Hard Rock 100,"Silverton, CO",100M
64,"Friday, Jul 15, 2016",2016,65,John,Hallsten,John Hallsten,Helena,MT,59,M,59,41:50:01,73.42,Finisher,Hard Rock 100,"Silverton, CO",100M
65,"Friday, Jul 15, 2016",2016,66,Andy,Jones-Wilkins,Andy Jones-Wilkins,Charlottesville,VA,48,M,60,41:51:08,79.72,Finisher,Hard Rock 100,"Silverton, CO",100M
66,"Friday, Jul 15, 2016",2016,67,Chris,Twiggs,Chris Twiggs,Fernandina Beach,FL,45,M,61,41:52:56,64.84,Finisher,Hard Rock 100,"Silverton, CO",100M
67,"Friday, Jul 15, 2016",2016,68,Kelly,Agnew,Kelly Agnew,Draper,UT,43,M,62,41:59:59,63.62,Finisher,Hard Rock 100,"Silverton, CO",100M
68,"Friday, Jul 15, 2016",2016,69,Dennis,Ahern,Dennis Ahern,Boise,ID,58,M,63,42:33:45,67.27,Finisher,Hard Rock 100,"Silverton, CO",100M
69,"Friday, Jul 15, 2016",2016,70,Dave,Briggs,Dave Briggs,Reno,NV,47,M,64,42:36:26,64.51,Finisher,Hard Rock 100,"Silverton, CO",100M
70,"Friday, Jul 15, 2016",2016,71,Kirk,Apt,Kirk Apt,Fruita,CO,54,M,65,42:47:33,75.35,Finisher,Hard Rock 100,"Silverton, CO",100M
71,"Friday, Jul 15, 2016",2016,72,Ryan,Martin,Ryan Martin,Centennial,CO,46,M,66,42:50:58,64.59,Finisher,Hard Rock 100,"Silverton, CO",100M
72,"Friday, Jul 15, 2016",2016,73,Rachel,Bucklin,Rachel Bucklin,Spokane,WA,38,F,7,42:55:17,89.78,Finisher,Hard Rock 100,"Silverton, CO",100M
73,"Friday, Jul 15, 2016",2016,74,Doug,Seaver,Doug Seaver,Independence,MO,35,M,67,42:59:29,62.81,Finisher,Hard Rock 100,"Silverton, CO",100M
74,"Friday, Jul 15, 2016",2016,75,David,Peterman,David Peterman,Stow,OH,53,M,68,43:01:58,79.05,Finisher,Hard Rock 100,"Silverton, CO",100M
75,"Friday, Jul 15, 2016",2016,76,Ricky,Denesik,Ricky Denesik,Telluride,CO,56,M,69,43:24:40,77.92,Finisher,Hard Rock 100,"Silverton, CO",100M
76,"Friday, Jul 15, 2016",2016,77,Harry,Hamilton,Harry Hamilton,Madison,NJ,55,M,70,43:37:41,71.23,Finisher,Hard Rock 100,"Silverton, CO",100M
77,"Friday, Jul 15, 2016",2016,78,Scott,Snyder,Scott Snyder,Littleton,CO,61,M,71,43:51:17,59.37,Finisher,Hard Rock 100,"Silverton, CO",100M
78,"Friday, Jul 15, 2016",2016,79,Chris,Lundberg,Chris Lundberg,Victor,ID,33,M,72,43:55:08,83.3,Finisher,Hard Rock 100,"Silverton, CO",100M
79,"Friday, Jul 15, 2016",2016,80,Tina,Ure,Tina Ure,Mount Shasta,CA,56,F,8,43:55:59,78.22,Finisher,Hard Rock 100,"Silverton, CO",100M
80,"Friday, Jul 15, 2016",2016,81,David,Larsen,David Larsen,Newport,OR,45,M,73,43:57:44,77.08,Finisher,Hard Rock 100,"Silverton, CO",100M
81,"Friday, Jul 15, 2016",2016,82,Jeff,List,Jeff List,East Falmouth,MA,57,M,74,43:57:59,73.28,Finisher,Hard Rock 100,"Silverton, CO",100M
82,"Friday, Jul 15, 2016",2016,83,Neal,Taylor,Neal Taylor,Colorado Springs,CO,53,M,75,44:02:44,65.62,Finisher,Hard Rock 100,"Silverton, CO",100M
83,"Friday, Jul 15, 2016",2016,84,Jean-Francois,Geiss,Jean-Francois Geiss,Lyon,,63,M,76,44:08:42,57.28,Finisher,Hard Rock 100,"Silverton, CO",100M
84,"Friday, Jul 15, 2016",2016,85,John,Odle,John Odle,Boise,ID,47,M,77,44:27:40,66.39,Finisher,Hard Rock 100,"Silverton, CO",100M
85,"Friday, Jul 15, 2016",2016,86,Eric,Hodges,Eric Hodges,Santa Clarita,CA,67,M,78,44:34:28,60.92,Finisher,Hard Rock 100,"Silverton, CO",100M
86,"Friday, Jul 15, 2016",2016,87,Andrew,Barney,Andrew Barney,American Fork,UT,43,M,79,44:36:00,57.48,Finisher,Hard Rock 100,"Silverton, CO",100M
87,"Friday, Jul 15, 2016",2016,88,Bob,Gerenz,Bob Gerenz,Coon Rapids,MN,48,M,80,44:46:43,72.85,Finisher,Hard Rock 100,"Silverton, CO",100M
88,"Friday, Jul 15, 2016",2016,89,Bob,Fargo,Bob Fargo,Washington,PA,56,M,81,44:51:10,67.94,Finisher,Hard Rock 100,"Silverton, CO",100M
89,"Friday, Jul 15, 2016",2016,90,Roger,Jensen,Roger Jensen,Washington,DC,66,M,82,44:56:15,66.1,Finisher,Hard Rock 100,"Silverton, CO",100M
90,"Friday, Jul 15, 2016",2016,91,Beat,Jegerlehner,Beat Jegerlehner,Boulder,CO,47,M,83,45:07:24,68.79,Finisher,Hard Rock 100,"Silverton, CO",100M
91,"Friday, Jul 15, 2016",2016,92,Andy,Kumeda,Andy Kumeda,Sierra Madre,CA,48,M,84,45:11:52,69.97,Finisher,Hard Rock 100,"Silverton, CO",100M
92,"Friday, Jul 15, 2016",2016,93,Jill,Bohney,Jill Bohney,Salt Lake City,UT,51,F,9,45:28:39,75.93,Finisher,Hard Rock 100,"Silverton, CO",100M
93,"Friday, Jul 15, 2016",2016,94,Mark,Heaphy,Mark Heaphy,Polebridge,MT,53,M,85,45:41:11,70.82,Finisher,Hard Rock 100,"Silverton, CO",100M
94,"Friday, Jul 15, 2016",2016,95,Frederic,Morand,Frederic Morand,Habere Poche,,30,M,86,45:45:11,51.68,Finisher,Hard Rock 100,"Silverton, CO",100M
95,"Friday, Jul 15, 2016",2016,96,Cory,Kohm,Cory Kohm,Whitefish,MT,41,M,87,45:45:40,66,Finisher,Hard Rock 100,"Silverton, CO",100M
96,"Friday, Jul 15, 2016",2016,97,Betsy,Kalmeyer,Betsy Kalmeyer,Leadville,CO,55,F,10,45:50:25,83.56,Finisher,Hard Rock 100,"Silverton, CO",100M
97,"Friday, Jul 15, 2016",2016,98,Dan,Meyers,Dan Meyers,Mammoth Lakes,CA,59,M,88,46:00:00,71.05,Finisher,Hard Rock 100,"Silverton, CO",100M
98,"Friday, Jul 15, 2016",2016,99,Gregory,Trapp,Gregory Trapp,Reynoldsburg,OH,53,M,89,46:01:51,69.26,Finisher,Hard Rock 100,"Silverton, CO",100M
99,"Friday, Jul 15, 2016",2016,100,Miles,Lilly,Miles Lilly,Bend,OR,49,M,90,46:19:01,58.79,Finisher,Hard Rock 100,"Silverton, CO",100M
100,"Friday, Jul 15, 2016",2016,101,John,Koester,John Koester,Modesto,CA,66,M,91,46:37:50,61,Finisher,Hard Rock 100,"Silverton, CO",100M
101,"Friday, Jul 15, 2016",2016,102,Ken,Ward,Ken Ward,Corvallis,OR,59,M,92,46:39:10,66.89,Finisher,Hard Rock 100,"Silverton, CO",100M
102,"Friday, Jul 15, 2016",2016,103,Ryan,Mcdermott,Ryan Mcdermott,Salt Lake City,UT,40,M,93,46:40:51,56.18,Finisher,Hard Rock 100,"Silverton, CO",100M
103,"Friday, Jul 15, 2016",2016,104,Bj,Haeck,Bj Haeck,San Diego,CA,46,M,94,46:42:43,58.37,Finisher,Hard Rock 100,"Silverton, CO",100M
104,"Friday, Jul 15, 2016",2016,105,Jonathan,Shark,Jonathan Shark,Olympia,WA,37,M,95,46:47:40,62.34,Finisher,Hard Rock 100,"Silverton, CO",100M
105,"Friday, Jul 15, 2016",2016,106,Ellen,Silva,Ellen Silva,Santa,NM,32,F,11,47:02:21,81.53,Finisher,Hard Rock 100,"Silverton, CO",100M
106,"Friday, Jul 15, 2016",2016,107,Andrew,Hewat,Andrew Hewat,Geelong,,53,M,96,47:09:50,66.22,Finisher,Hard Rock 100,"Silverton, CO",100M
107,"Friday, Jul 15, 2016",2016,108,Barbara,Olmer,Barbara Olmer,Denver,CO,40,F,12,47:28:47,70.92,Finisher,Hard Rock 100,"Silverton, CO",100M
108,"Friday, Jul 15, 2016",2016,109,Scott,Olmer,Scott Olmer,Denver,CO,45,M,97,47:28:49,61.04,Finisher,Hard Rock 100,"Silverton, CO",100M
109,"Friday, Jul 15, 2016",2016,110,Dmitriy,Kernasovskiy,Dmitriy Kernasovskiy,Menlo Park,CA,33,M,98,47:44:01,62.35,Finisher,Hard Rock 100,"Silverton, CO",100M
110,"Friday, Jul 15, 2016",2016,111,Andrea,Feucht,Andrea Feucht,Burbank,CA,42,F,13,47:44:47,72.64,Finisher,Hard Rock 100,"Silverton, CO",100M
111,"Friday, Jul 15, 2016",2016,112,Kristen,Kern,Kristen Kern,Los Alamos,NM,51,M,99,47:45:03,68.28,Finisher,Hard Rock 100,"Silverton, CO",100M
112,"Friday, Jul 15, 2016",2016,0,Dennis,Drey,Dennis Drey,Albuquerque,NM,64,M,0,0,63.83,DNF,Hard Rock 100,"Silverton, CO",100M
113,"Friday, Jul 15, 2016",2016,0,Joe,Grant,Joe Grant,Gold Hill,CO,33,M,0,0,85.9,DNF,Hard Rock 100,"Silverton, CO",100M
114,"Friday, Jul 15, 2016",2016,0,Chris,Askew,Chris Askew,Bend,OR,45,M,0,0,78.75,DNF,Hard Rock 100,"Silverton, CO",100M
115,"Friday, Jul 15, 2016",2016,0,Carl,Tippets,Carl Tippets,South Jordan,UT,63,M,0,0,56.19,DNF,Hard Rock 100,"Silverton, CO",100M
116,"Friday, Jul 15, 2016",2016,0,Steve,Ansell,Steve Ansell,San Francisco,CA,47,M,0,0,69.35,DNF,Hard Rock 100,"Silverton, CO",100M
117,"Friday, Jul 15, 2016",2016,0,Paul,Sweeney,Paul Sweeney,Truckee,CA,50,M,0,0,77.57,DNF,Hard Rock 100,"Silverton, CO",100M
118,"Friday, Jul 15, 2016",2016,0,Brian,Beckstead,Brian Beckstead,Providence,UT,34,M,0,0,83.49,DNF,Hard Rock 100,"Silverton, CO",100M
119,"Friday, Jul 15, 2016",2016,0,Pat,Homelvig,Pat Homelvig,Littleton,CO,57,M,0,0,51.67,DNF,Hard Rock 100,"Silverton, CO",100M
120,"Friday, Jul 15, 2016",2016,0,Craig,Wilson,Craig Wilson,Kittery Point,ME,67,M,0,0,75.01,DNF,Hard Rock 100,"Silverton, CO",100M
121,"Friday, Jul 15, 2016",2016,0,Thomas,Schnitzius,Thomas Schnitzius,Dillon,CO,63,M,0,0,58.78,DNF,Hard Rock 100,"Silverton, CO",100M
122,"Friday, Jul 15, 2016",2016,0,Susan,Gardner,Susan Gardner,Albuquerque,NM,52,F,0,0,67.48,DNF,Hard Rock 100,"Silverton, CO",100M
123,"Friday, Jul 15, 2016",2016,0,Glenn,Mackie,Glenn Mackie,Highland Village,TX,54,M,0,0,76.48,DNF,Hard Rock 100,"Silverton, CO",100M
124,"Friday, Jul 15, 2016",2016,0,James,Ficke,James Ficke,Cockeysville,MD,55,M,0,0,54.76,DNF,Hard Rock 100,"Silverton, CO",100M
125,"Friday, Jul 15, 2016",2016,0,Quintin,Barney,Quintin Barney,Holladay,UT,57,M,0,0,57.51,DNF,Hard Rock 100,"Silverton, CO",100M
126,"Friday, Jul 15, 2016",2016,0,Tom,Simonds,Tom Simonds,Leesburg,VA,61,M,0,0,61.79,DNF,Hard Rock 100,"Silverton, CO",100M
127,"Friday, Jul 15, 2016",2016,0,Tom,Masterson,Tom Masterson,Boulder,CO,71,M,0,0,59.41,DNF,Hard Rock 100,"Silverton, CO",100M
128,"Friday, Jul 15, 2016",2016,0,Steve,Bremner,Steve Bremner,Manitou Springs,CO,61,M,0,0,71.9,DNF,Hard Rock 100,"Silverton, CO",100M
129,"Friday, Jul 15, 2016",2016,0,Allie,Wood,Allie Wood,Red Lodge,MT,55,F,0,0,66.17,DNF,Hard Rock 100,"Silverton, CO",100M
130,"Friday, Jul 15, 2016",2016,0,Randy,Isler,Randy Isler,Albuquerque,NM,59,M,0,0,73.94,DNF,Hard Rock 100,"Silverton, CO",100M
131,"Friday, Jul 15, 2016",2016,0,Mick,Jurynec,Mick Jurynec,Salt Lake City,UT,38,M,0,0,88.06,DNF,Hard Rock 100,"Silverton, CO",100M
132,"Friday, Jul 15, 2016",2016,0,Neil,Blake,Neil Blake,Rio Rancho,NM,51,M,0,0,70.42,DNF,Hard Rock 100,"Silverton, CO",100M
133,"Friday, Jul 15, 2016",2016,0,John,Wojciechowski,John Wojciechowski,Ogden,UT,43,M,0,0,61.22,DNF,Hard Rock 100,"Silverton, CO",100M
134,"Friday, Jul 15, 2016",2016,0,Nick,Clark,Nick Clark,Fort Collins,CO,42,M,0,0,93.45,DNF,Hard Rock 100,"Silverton, CO",100M
135,"Friday, Jul 15, 2016",2016,0,Ryan,Kircher,Ryan Kircher,Littleton,CO,36,M,0,0,75.58,DNF,Hard Rock 100,"Silverton, CO",100M
136,"Friday, Jul 15, 2016",2016,0,Allan,Holtz,Allan Holtz,Oakdale,MN,66,M,0,0,61.38,DNF,Hard Rock 100,"Silverton, CO",100M
137,"Friday, Jul 15, 2016",2016,0,Chad,Piala,Chad Piala,Golden,CO,39,M,0,0,60.55,DNF,Hard Rock 100,"Silverton, CO",100M
138,"Friday, Jul 15, 2016",2016,0,Matthew,Watts,Matthew Watts,Broomfield,CO,59,M,0,0,62.61,DNF,Hard Rock 100,"Silverton, CO",100M
139,"Friday, Jul 15, 2016",2016,0,Bob,Combs,Bob Combs,Evergreen,CO,49,M,0,0,65.86,DNF,Hard Rock 100,"Silverton, CO",100M
140,"Friday, Jul 15, 2016",2016,0,Troy,Howard,Troy Howard,Golden,CO,43,M,0,0,89.12,DNF,Hard Rock 100,"Silverton, CO",100M
141,"Friday, Jul 15, 2016",2016,0,Kuni,Yamagata,Kuni Yamagata,Citrus Heights,CA,63,M,0,0,65.03,DNF,Hard Rock 100,"Silverton, CO",100M
142,"Friday, Jul 15, 2016",2016,0,Liz,Bauer,Liz Bauer,Charleston,SC,57,F,0,0,83.59,DNF,Hard Rock 100,"Silverton, CO",100M
143,"Friday, Jul 15, 2016",2016,0,Jim,Milar,Jim Milar,West Jordan,UT,54,M,0,0,52.11,DNF,Hard Rock 100,"Silverton, CO",100M
144,"Friday, Jul 15, 2016",2016,0,John,Horns,John Horns,Edina,MN,53,M,0,0,84.04,DNF,Hard Rock 100,"Silverton, CO",100M
145,"Friday, Jul 15, 2016",2016,0,Benjamin,Lewis,Benjamin Lewis,Salt Lake City,UT,38,M,0,0,86.3,DNF,Hard Rock 100,"Silverton, CO",100M
146,"Friday, Jul 15, 2016",2016,0,Vance,Harris,Vance Harris,Co. Dublin,,57,M,0,0,59.61,DNF,Hard Rock 100,"Silverton, CO",100M
147,"Friday, Jul 15, 2016",2016,0,Kotaro,Oikawa,Kotaro Oikawa,Sapporo-Shi,,36,M,0,0,66.61,DNF,Hard Rock 100,"Silverton, CO",100M
148,"Friday, Jul 15, 2016",2016,0,Bogie,Dumitrescu,Bogie Dumitrescu,Boulder,CO,41,M,0,0,65.52,DNF,Hard Rock 100,"Silverton, CO",100M
149,"Friday, Jul 15, 2016",2016,0,Robert,Andrulis,Robert Andrulis,Chandler,AZ,48,M,0,0,56.51,DNF,Hard Rock 100,"Silverton, CO",100M
150,"Friday, Jul 15, 2016",2016,0,David,Brown,David Brown,Boerne,TX,37,M,0,0,68.73,DNF,Hard Rock 100,"Silverton, CO",100M
151,"Friday, Jul 15, 2016",2016,0,Matthew,Van Horn,Matthew Van Horn,Farmington,UT,45,M,0,0,79.07,DNF,Hard Rock 100,"Silverton, CO",100M
152,"Friday, Jul 14, 2017",2017,1,Kilian,Jornet,Kilian Jornet,Montellà,ESP,29,M,1,24:32:20,98.08,Finisher,Hard Rock 100,"Silverton, CO",100M
153,"Friday, Jul 14, 2017",2017,2,Mike,Foote,Mike Foote,Missoula,MT,33,M,2,24:55:26,90.57,Finisher,Hard Rock 100,"Silverton, CO",100M
154,"Friday, Jul 14, 2017",2017,3,Joe,Grant,Joe Grant,Gold Hill,CO,34,M,3,25:37:59,85.9,Finisher,Hard Rock 100,"Silverton, CO",100M
155,"Friday, Jul 14, 2017",2017,4,Gabe,Joyes,Gabe Joyes,Lander,WY,31,M,4,26:55:55,90.23,Finisher,Hard Rock 100,"Silverton, CO",100M
